path_id,od_id,local_path_id,path_type,origin_customer_id,destination_customer_id,origin_node,destination_node,node_path,arc_path,path_length_km,free_flow_time_h,congested_arc_count,is_ev
ev_3760,1292,ev_3760,detour_2,Customer_66,Customer_59,16,62,"[16, 78, 'vir_62', 62]","[190, 'arc_78_vir_62', 'arc_vir_62_62']",9.06626138666686,0.16484111612121566,0,1
ev_3761,1292,ev_3761,detour_3,Customer_66,Customer_59,16,62,"[16, 57, 'vir_62', 62]","[184, 'arc_57_vir_62', 'arc_vir_62_62']",9.554957840801572,0.17540295109822737,0,1
ev_3762,1293,ev_3762,shortest,Customer_66,Customer_62,16,62,"[16, 'vir_62', 62]","['arc_16_vir_62', 'arc_vir_62_62']",9.063213449963625,0.16478569909024773,0,1
ev_3763,1293,ev_3763,detour_2,Customer_66,Customer_62,16,62,"[16, 78, 'vir_62', 62]","[190, 'arc_78_vir_62', 'arc_vir_62_62']",9.06626138666686,0.16484111612121566,0,1
ev_3764,1293,ev_3764,detour_3,Customer_66,Customer_62,16,62,"[16, 57, 'vir_62', 62]","[184, 'arc_57_vir_62', 'arc_vir_62_62']",9.554957840801572,0.17540295109822737,0,1
ev_3765,1294,ev_3765,shortest,Customer_66,Customer_9,16,34,"[16, 'vir_61', 61, 1, 26, 34]","['arc_16_vir_61', 'arc_vir_61_61', 11, 12, 266]",12.334689900503376,0.22426708910006138,0,1
ev_3766,1294,ev_3766,detour_2,Customer_66,Customer_9,16,34,"[16, 'vir_61', 61, 1, 47, 34]","['arc_16_vir_61', 'arc_vir_61_61', 11, 14, 329]",12.309593806343697,0.2297558598282495,1,1
ev_3767,1294,ev_3767,detour_3,Customer_66,Customer_9,16,34,"[16, 57, 'vir_61', 61, 1, 26, 34]","[184, 'arc_57_vir_61', 'arc_vir_61_61', 11, 12, 266]",12.565075489659911,0.2301323628956517,0,1
ev_3790,1303,ev_3790,shortest,Customer_67,Customer_3,31,74,"[31, 'vir_74', 74]","['arc_31_vir_74', 'arc_vir_74_74']",3.2857050776793733,0.05974009232144315,1,1
ev_3791,1303,ev_3791,detour_2,Customer_67,Customer_3,31,74,"[31, 72, 'vir_74', 74]","[306, 'arc_72_vir_74', 'arc_vir_74_74']",3.2858464216437584,0.08214616054109397,2,1
ev_3792,1303,ev_3792,detour_3,Customer_67,Customer_3,31,74,"[31, 18, 72, 'vir_74', 74]","[207, 208, 'arc_72_vir_74', 'arc_vir_74_74']",3.656058476388929,0.09140146190972322,3,1
ev_3793,1304,ev_3793,shortest,Customer_67,Customer_42,31,74,"[31, 'vir_74', 74]","['arc_31_vir_74', 'arc_vir_74_74']",3.2857050776793733,0.05974009232144315,1,1
ev_3794,1304,ev_3794,detour_2,Customer_67,Customer_42,31,74,"[31, 72, 'vir_74', 74]","[306, 'arc_72_vir_74', 'arc_vir_74_74']",3.2858464216437584,0.08214616054109397,2,1
ev_3795,1304,ev_3795,detour_3,Customer_67,Customer_42,31,74,"[31, 18, 72, 'vir_74', 74]","[207, 208, 'arc_72_vir_74', 'arc_vir_74_74']",3.656058476388929,0.09140146190972322,3,1
ev_3796,1305,ev_3796,shortest,Customer_67,Customer_47,31,74,"[31, 'vir_74', 74]","['arc_31_vir_74', 'arc_vir_74_74']",3.2857050776793733,0.05974009232144315,1,1
ev_3797,1305,ev_3797,detour_2,Customer_67,Customer_47,31,74,"[31, 72, 'vir_74', 74]","[306, 'arc_72_vir_74', 'arc_vir_74_74']",3.2858464216437584,0.08214616054109397,2,1
ev_3798,1305,ev_3798,detour_3,Customer_67,Customer_47,31,74,"[31, 18, 72, 'vir_74', 74]","[207, 208, 'arc_72_vir_74', 'arc_vir_74_74']",3.656058476388929,0.09140146190972322,3,1
ev_3806,1308,ev_3806,detour_2,Customer_67,Customer_2,31,55,"[31, 'vir_74', 74, 55]","['arc_31_vir_74', 'arc_vir_74_74', 415]",4.736819527772882,0.09601795357378087,2,1
ev_3817,1312,ev_3817,shortest,Customer_67,Customer_77,31,28,"[31, 'vir_74', 74, 28]","['arc_31_vir_74', 'arc_vir_74_74', 285]",8.005693238015311,0.14555805887300566,2,1
ev_3826,1314,ev_3826,detour_3,Customer_67,Customer_48,31,27,"[31, 'vir_74', 74, 27]","['arc_31_vir_74', 'arc_vir_74_74', 279]",9.689316695172087,0.1761693944576743,2,1
ev_3831,1317,ev_3831,shortest,Customer_68,Customer_7,23,11,"[23, 'vir_51', 51, 11]","['arc_23_vir_51', 'arc_vir_51_51', 137]",18.17097759181213,0.33038141076022054,0,1
ev_3837,1319,ev_3837,shortest,Customer_68,Customer_43,23,0,"[23, 2, 'vir_0', 0]","[31, 'arc_2_vir_0', 'arc_vir_0_0']",15.109014805705161,0.2747093601037302,0,1
ev_3838,1319,ev_3838,detour_2,Customer_68,Customer_43,23,0,"[23, 41, 'vir_0', 0]","[246, 'arc_41_vir_0', 'arc_vir_0_0']",18.871669530274115,0.3431212641868021,0,1
ev_3839,1319,ev_3839,detour_3,Customer_68,Customer_43,23,0,"[23, 2, 24, 'vir_0', 0]","[31, 26, 'arc_24_vir_0', 'arc_vir_0_0']",19.368864633599703,0.3521611751563582,0,1
ev_3840,1320,ev_3840,shortest,Customer_68,Customer_76,23,0,"[23, 2, 'vir_0', 0]","[31, 'arc_2_vir_0', 'arc_vir_0_0']",15.109014805705161,0.2747093601037302,0,1
ev_3841,1320,ev_3841,detour_2,Customer_68,Customer_76,23,0,"[23, 41, 'vir_0', 0]","[246, 'arc_41_vir_0', 'arc_vir_0_0']",18.871669530274115,0.3431212641868021,0,1
ev_3842,1320,ev_3842,detour_3,Customer_68,Customer_76,23,0,"[23, 2, 24, 'vir_0', 0]","[31, 26, 'arc_24_vir_0', 'arc_vir_0_0']",19.368864633599703,0.3521611751563582,0,1
ev_3845,1321,ev_3845,detour_3,Customer_68,Customer_37,23,68,"[23, 'vir_51', 51, 68]","['arc_23_vir_51', 'arc_vir_51_51', 400]",20.960169730762225,0.3810939951047677,0,1
ev_3847,1322,ev_3847,detour_2,Customer_68,Customer_72,23,24,"[23, 2, 'vir_0', 0, 24]","[31, 'arc_2_vir_0', 'arc_vir_0_0', 2]",17.703238919042604,0.32187707125532006,0,1
ev_3848,1322,ev_3848,detour_3,Customer_68,Customer_72,23,24,"[23, 41, 'vir_0', 0, 24]","[246, 'arc_41_vir_0', 'arc_vir_0_0', 2]",21.465893643611558,0.39028897533839196,0,1
ev_3852,1324,ev_3852,shortest,Customer_68,Customer_11,23,52,"[23, 2, 'vir_52', 52]","[31, 'arc_2_vir_52', 'arc_vir_52_52']",17.8019919237126,0.3236725804311382,0,1
ev_3853,1324,ev_3853,detour_2,Customer_68,Customer_11,23,52,"[23, 2, 'vir_0', 0, 'vir_52', 52]","[31, 'arc_2_vir_0', 'arc_vir_0_0', 'arc_0_vir_52', 'arc_vir_52_52']",18.23307057228891,0.33151037404161654,0,1
ev_3854,1324,ev_3854,detour_3,Customer_68,Customer_11,23,52,"[23, 2, 24, 'vir_52', 52]","[31, 26, 'arc_24_vir_52', 'arc_vir_52_52']",21.315209799707873,0.38754926908559767,0,1
ev_3855,1325,ev_3855,shortest,Customer_68,Customer_12,23,52,"[23, 2, 'vir_52', 52]","[31, 'arc_2_vir_52', 'arc_vir_52_52']",17.8019919237126,0.3236725804311382,0,1
ev_3856,1325,ev_3856,detour_2,Customer_68,Customer_12,23,52,"[23, 2, 'vir_0', 0, 'vir_52', 52]","[31, 'arc_2_vir_0', 'arc_vir_0_0', 'arc_0_vir_52', 'arc_vir_52_52']",18.23307057228891,0.33151037404161654,0,1
ev_3857,1325,ev_3857,detour_3,Customer_68,Customer_12,23,52,"[23, 2, 24, 'vir_52', 52]","[31, 26, 'arc_24_vir_52', 'arc_vir_52_52']",21.315209799707873,0.38754926908559767,0,1
ev_3858,1326,ev_3858,shortest,Customer_68,Customer_20,23,52,"[23, 2, 'vir_52', 52]","[31, 'arc_2_vir_52', 'arc_vir_52_52']",17.8019919237126,0.3236725804311382,0,1
ev_3859,1326,ev_3859,detour_2,Customer_68,Customer_20,23,52,"[23, 2, 'vir_0', 0, 'vir_52', 52]","[31, 'arc_2_vir_0', 'arc_vir_0_0', 'arc_0_vir_52', 'arc_vir_52_52']",18.23307057228891,0.33151037404161654,0,1
ev_3860,1326,ev_3860,detour_3,Customer_68,Customer_20,23,52,"[23, 2, 24, 'vir_52', 52]","[31, 26, 'arc_24_vir_52', 'arc_vir_52_52']",21.315209799707873,0.38754926908559767,0,1
ev_3861,1327,ev_3861,shortest,Customer_68,Customer_53,23,52,"[23, 2, 'vir_52', 52]","[31, 'arc_2_vir_52', 'arc_vir_52_52']",17.8019919237126,0.3236725804311382,0,1
ev_3862,1327,ev_3862,detour_2,Customer_68,Customer_53,23,52,"[23, 2, 'vir_0', 0, 'vir_52', 52]","[31, 'arc_2_vir_0', 'arc_vir_0_0', 'arc_0_vir_52', 'arc_vir_52_52']",18.23307057228891,0.33151037404161654,0,1
ev_3863,1327,ev_3863,detour_3,Customer_68,Customer_53,23,52,"[23, 2, 24, 'vir_52', 52]","[31, 26, 'arc_24_vir_52', 'arc_vir_52_52']",21.315209799707873,0.38754926908559767,0,1
ev_3882,1334,ev_3882,shortest,Customer_69,Customer_38,9,14,"[9, 26, 'vir_14', 14]","[108, 'arc_26_vir_14', 'arc_vir_14_14']",4.348053421357689,0.0869330145969739,0,1
ev_3883,1334,ev_3883,detour_2,Customer_69,Customer_38,9,14,"[9, 47, 'vir_14', 14]","[112, 'arc_47_vir_14', 'arc_vir_14_14']",5.328796851743331,0.11229113202289108,0,1
ev_3884,1334,ev_3884,detour_3,Customer_69,Customer_38,9,14,"[9, 34, 'vir_14', 14]","[110, 'arc_34_vir_14', 'arc_vir_14_14']",5.93167804108802,0.12177511537447241,0,1
ev_3886,1335,ev_3886,detour_2,Customer_69,Customer_34,9,66,"[9, 1, 'vir_61', 61, 66]","[17, 'arc_1_vir_61', 'arc_vir_61_61', 446]",7.279211394484006,0.15712567896387203,0,1
ev_3889,1336,ev_3889,detour_2,Customer_69,Customer_73,9,66,"[9, 1, 'vir_61', 61, 66]","[17, 'arc_1_vir_61', 'arc_vir_61_61', 446]",7.279211394484006,0.15712567896387203,0,1
ev_3891,1337,ev_3891,shortest,Customer_69,Customer_18,9,57,"[9, 1, 'vir_61', 61, 57]","[17, 'arc_1_vir_61', 'arc_vir_61_61', 429]",8.377692200860627,0.16214426103191265,0,1
ev_3892,1337,ev_3892,detour_2,Customer_69,Customer_18,9,57,"[9, 1, 'vir_61', 61, 16, 57]","[17, 'arc_1_vir_61', 'arc_vir_61_61', 189, 184]",8.63906378290907,0.16857291651644674,0,1
ev_3894,1338,ev_3894,shortest,Customer_69,Customer_28,9,16,"[9, 1, 'vir_61', 61, 16]","[17, 'arc_1_vir_61', 'arc_vir_61_61', 189]",8.39318519730658,0.16242595187638453,0,1
ev_3895,1338,ev_3895,detour_2,Customer_69,Customer_28,9,16,"[9, 1, 'vir_61', 61, 57, 16]","[17, 'arc_1_vir_61', 'arc_vir_61_61', 429, 185]",8.623570786463116,0.16829122567197485,0,1
ev_3897,1339,ev_3897,shortest,Customer_69,Customer_66,9,16,"[9, 1, 'vir_61', 61, 16]","[17, 'arc_1_vir_61', 'arc_vir_61_61', 189]",8.39318519730658,0.16242595187638453,0,1
ev_3898,1339,ev_3898,detour_2,Customer_69,Customer_66,9,16,"[9, 1, 'vir_61', 61, 57, 16]","[17, 'arc_1_vir_61', 'arc_vir_61_61', 429, 185]",8.623570786463116,0.16829122567197485,0,1
ev_3900,1340,ev_3900,shortest,Customer_69,Customer_32,9,46,"[9, 26, 'vir_14', 14, 46]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170]",7.687189248958811,0.14764457509881249,0,1
ev_3901,1340,ev_3901,detour_2,Customer_69,Customer_32,9,46,"[9, 47, 'vir_14', 14, 46]","[112, 'arc_47_vir_14', 'arc_vir_14_14', 170]",8.667932679344453,0.17300269252472966,0,1
ev_3902,1340,ev_3902,detour_3,Customer_69,Customer_32,9,46,"[9, 34, 'vir_14', 14, 46]","[110, 'arc_34_vir_14', 'arc_vir_14_14', 170]",9.270813868689142,0.18248667587631098,0,1
ev_3903,1341,ev_3903,shortest,Customer_69,Customer_49,9,46,"[9, 26, 'vir_14', 14, 46]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170]",7.687189248958811,0.14764457509881249,0,1
ev_3904,1341,ev_3904,detour_2,Customer_69,Customer_49,9,46,"[9, 47, 'vir_14', 14, 46]","[112, 'arc_47_vir_14', 'arc_vir_14_14', 170]",8.667932679344453,0.17300269252472966,0,1
ev_3905,1341,ev_3905,detour_3,Customer_69,Customer_49,9,46,"[9, 34, 'vir_14', 14, 46]","[110, 'arc_34_vir_14', 'arc_vir_14_14', 170]",9.270813868689142,0.18248667587631098,0,1
ev_3906,1342,ev_3906,shortest,Customer_69,Customer_33,9,4,"[9, 26, 'vir_14', 14, 46, 50, 55, 4]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170, 384, 394, 47]",16.935657987727005,0.3157985521673251,2,1
ev_3907,1342,ev_3907,detour_2,Customer_69,Customer_33,9,4,"[9, 26, 'vir_14', 14, 46, 50, 55, 17, 4]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170, 384, 394, 199, 51]",17.04421081998137,0.3380272099010914,3,1
ev_3908,1342,ev_3908,detour_3,Customer_69,Customer_33,9,4,"[9, 47, 'vir_14', 14, 46, 50, 55, 4]","[112, 'arc_47_vir_14', 'arc_vir_14_14', 170, 384, 394, 47]",17.91640141811265,0.3411566695932423,2,1
ev_3909,1343,ev_3909,shortest,Customer_69,Customer_27,9,33,"[9, 26, 'vir_14', 14, 'vir_33', 33]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 'arc_14_vir_33', 'arc_vir_33_33']",9.017849066059778,0.1718383899551937,0,1
ev_3910,1343,ev_3910,detour_2,Customer_69,Customer_27,9,33,"[9, 26, 'vir_14', 14, 46, 'vir_33', 33]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170, 'arc_46_vir_33', 'arc_vir_33_33']",9.204149391210997,0.18556857865511714,0,1
ev_3911,1343,ev_3911,detour_3,Customer_69,Customer_27,9,33,"[9, 47, 'vir_14', 14, 'vir_33', 33]","[112, 'arc_47_vir_14', 'arc_vir_14_14', 'arc_14_vir_33', 'arc_vir_33_33']",9.99859249644542,0.19719650738111089,0,1
ev_3912,1344,ev_3912,shortest,Customer_69,Customer_79,9,33,"[9, 26, 'vir_14', 14, 'vir_33', 33]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 'arc_14_vir_33', 'arc_vir_33_33']",9.017849066059778,0.1718383899551937,0,1
ev_3913,1344,ev_3913,detour_2,Customer_69,Customer_79,9,33,"[9, 26, 'vir_14', 14, 46, 'vir_33', 33]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170, 'arc_46_vir_33', 'arc_vir_33_33']",9.204149391210997,0.18556857865511714,0,1
ev_3914,1344,ev_3914,detour_3,Customer_69,Customer_79,9,33,"[9, 47, 'vir_14', 14, 'vir_33', 33]","[112, 'arc_47_vir_14', 'arc_vir_14_14', 'arc_14_vir_33', 'arc_vir_33_33']",9.99859249644542,0.19719650738111089,0,1
ev_3915,1345,ev_3915,shortest,Customer_69,Customer_14,9,17,"[9, 26, 'vir_14', 14, 46, 50, 55, 17]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170, 384, 394, 199]",16.570988196499744,0.3261966443140508,2,1
ev_3916,1345,ev_3916,detour_2,Customer_69,Customer_14,9,17,"[9, 26, 'vir_14', 14, 46, 50, 55, 4, 17]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170, 384, 394, 47, 50]",17.40888061120863,0.3276291177543657,3,1
ev_3917,1345,ev_3917,detour_3,Customer_69,Customer_14,9,17,"[9, 26, 'vir_14', 14, 46, 50, 'vir_74', 74, 17]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170, 384, 'arc_50_vir_74', 'arc_vir_74_74', 205]",18.30946900553314,0.3407769343092548,2,1
ev_3918,1346,ev_3918,shortest,Customer_69,Customer_29,9,17,"[9, 26, 'vir_14', 14, 46, 50, 55, 17]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170, 384, 394, 199]",16.570988196499744,0.3261966443140508,2,1
ev_3919,1346,ev_3919,detour_2,Customer_69,Customer_29,9,17,"[9, 26, 'vir_14', 14, 46, 50, 55, 4, 17]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170, 384, 394, 47, 50]",17.40888061120863,0.3276291177543657,3,1
ev_3920,1346,ev_3920,detour_3,Customer_69,Customer_29,9,17,"[9, 26, 'vir_14', 14, 46, 50, 'vir_74', 74, 17]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170, 384, 'arc_50_vir_74', 'arc_vir_74_74', 205]",18.30946900553314,0.3407769343092548,2,1
ev_3921,1347,ev_3921,shortest,Customer_69,Customer_31,9,17,"[9, 26, 'vir_14', 14, 46, 50, 55, 17]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170, 384, 394, 199]",16.570988196499744,0.3261966443140508,2,1
ev_3922,1347,ev_3922,detour_2,Customer_69,Customer_31,9,17,"[9, 26, 'vir_14', 14, 46, 50, 55, 4, 17]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170, 384, 394, 47, 50]",17.40888061120863,0.3276291177543657,3,1
ev_3923,1347,ev_3923,detour_3,Customer_69,Customer_31,9,17,"[9, 26, 'vir_14', 14, 46, 50, 'vir_74', 74, 17]","[108, 'arc_26_vir_14', 'arc_vir_14_14', 170, 384, 'arc_50_vir_74', 'arc_vir_74_74', 205]",18.30946900553314,0.3407769343092548,2,1
ev_3945,1355,ev_3945,shortest,Customer_70,Customer_11,53,52,"[53, 63, 'vir_52', 52]","[408, 'arc_63_vir_52', 'arc_vir_52_52']",7.75206959993009,0.1409467199987289,0,1
ev_3946,1355,ev_3946,detour_2,Customer_70,Customer_11,53,52,"[53, 63, 13, 'vir_52', 52]","[408, 153, 'arc_13_vir_52', 'arc_vir_52_52']",9.031862143683295,0.17717775289650262,0,1
ev_3947,1355,ev_3947,detour_3,Customer_70,Customer_11,53,52,"[53, 60, 63, 'vir_52', 52]","[406, 444, 'arc_63_vir_52', 'arc_vir_52_52']",11.390135932632791,0.20709338059332347,0,1
ev_3948,1356,ev_3948,shortest,Customer_70,Customer_12,53,52,"[53, 63, 'vir_52', 52]","[408, 'arc_63_vir_52', 'arc_vir_52_52']",7.75206959993009,0.1409467199987289,0,1
ev_3949,1356,ev_3949,detour_2,Customer_70,Customer_12,53,52,"[53, 63, 13, 'vir_52', 52]","[408, 153, 'arc_13_vir_52', 'arc_vir_52_52']",9.031862143683295,0.17717775289650262,0,1
ev_3950,1356,ev_3950,detour_3,Customer_70,Customer_12,53,52,"[53, 60, 63, 'vir_52', 52]","[406, 444, 'arc_63_vir_52', 'arc_vir_52_52']",11.390135932632791,0.20709338059332347,0,1
ev_3951,1357,ev_3951,shortest,Customer_70,Customer_20,53,52,"[53, 63, 'vir_52', 52]","[408, 'arc_63_vir_52', 'arc_vir_52_52']",7.75206959993009,0.1409467199987289,0,1
ev_3952,1357,ev_3952,detour_2,Customer_70,Customer_20,53,52,"[53, 63, 13, 'vir_52', 52]","[408, 153, 'arc_13_vir_52', 'arc_vir_52_52']",9.031862143683295,0.17717775289650262,0,1
ev_3953,1357,ev_3953,detour_3,Customer_70,Customer_20,53,52,"[53, 60, 63, 'vir_52', 52]","[406, 444, 'arc_63_vir_52', 'arc_vir_52_52']",11.390135932632791,0.20709338059332347,0,1
ev_3954,1358,ev_3954,shortest,Customer_70,Customer_53,53,52,"[53, 63, 'vir_52', 52]","[408, 'arc_63_vir_52', 'arc_vir_52_52']",7.75206959993009,0.1409467199987289,0,1
ev_3955,1358,ev_3955,detour_2,Customer_70,Customer_53,53,52,"[53, 63, 13, 'vir_52', 52]","[408, 153, 'arc_13_vir_52', 'arc_vir_52_52']",9.031862143683295,0.17717775289650262,0,1
ev_3956,1358,ev_3956,detour_3,Customer_70,Customer_53,53,52,"[53, 60, 63, 'vir_52', 52]","[406, 444, 'arc_63_vir_52', 'arc_vir_52_52']",11.390135932632791,0.20709338059332347,0,1
ev_3960,1360,ev_3960,shortest,Customer_70,Customer_5,53,7,"[53, 63, 'vir_45', 45, 7]","[408, 'arc_63_vir_45', 'arc_vir_45_45', 85]",9.828620224958978,0.17870218590834505,0,1
ev_3962,1360,ev_3962,detour_3,Customer_70,Customer_5,53,7,"[53, 63, 13, 'vir_44', 44, 7]","[408, 153, 'arc_13_vir_44', 'arc_vir_44_44', 83]",9.556098325676025,0.18942910035078026,0,1
ev_3996,1372,ev_3996,shortest,Customer_71,Customer_3,32,74,"[32, 55, 'vir_74', 74]","[316, 'arc_55_vir_74', 'arc_vir_74_74']",5.682041004408014,0.11320379860351054,2,1
ev_3997,1372,ev_3997,avoid_congestion,Customer_71,Customer_3,32,74,"[32, 10, 50, 'vir_74', 74]","[119, 120, 'arc_50_vir_74', 'arc_vir_74_74']",9.631232751036055,0.17511332274611008,1,1
ev_3998,1372,ev_3998,detour_2,Customer_71,Customer_3,32,74,"[32, 50, 'vir_74', 74]","[318, 'arc_50_vir_74', 'arc_vir_74_74']",7.019697232865088,0.12763085877936525,2,1
ev_3999,1372,ev_3999,detour_3,Customer_71,Customer_3,32,74,"[32, 50, 55, 'vir_74', 74]","[318, 394, 'arc_55_vir_74', 'arc_vir_74_74']",7.112729127060578,0.13921630992446626,3,1
ev_4000,1373,ev_4000,shortest,Customer_71,Customer_42,32,74,"[32, 55, 'vir_74', 74]","[316, 'arc_55_vir_74', 'arc_vir_74_74']",5.682041004408014,0.11320379860351054,2,1
ev_4001,1373,ev_4001,avoid_congestion,Customer_71,Customer_42,32,74,"[32, 10, 50, 'vir_74', 74]","[119, 120, 'arc_50_vir_74', 'arc_vir_74_74']",9.631232751036055,0.17511332274611008,1,1
ev_4002,1373,ev_4002,detour_2,Customer_71,Customer_42,32,74,"[32, 50, 'vir_74', 74]","[318, 'arc_50_vir_74', 'arc_vir_74_74']",7.019697232865088,0.12763085877936525,2,1
ev_4003,1373,ev_4003,detour_3,Customer_71,Customer_42,32,74,"[32, 50, 55, 'vir_74', 74]","[318, 394, 'arc_55_vir_74', 'arc_vir_74_74']",7.112729127060578,0.13921630992446626,3,1
ev_4004,1374,ev_4004,shortest,Customer_71,Customer_47,32,74,"[32, 55, 'vir_74', 74]","[316, 'arc_55_vir_74', 'arc_vir_74_74']",5.682041004408014,0.11320379860351054,2,1
ev_4005,1374,ev_4005,avoid_congestion,Customer_71,Customer_47,32,74,"[32, 10, 50, 'vir_74', 74]","[119, 120, 'arc_50_vir_74', 'arc_vir_74_74']",9.631232751036055,0.17511332274611008,1,1
ev_4006,1374,ev_4006,detour_2,Customer_71,Customer_47,32,74,"[32, 50, 'vir_74', 74]","[318, 'arc_50_vir_74', 'arc_vir_74_74']",7.019697232865088,0.12763085877936525,2,1
ev_4007,1374,ev_4007,detour_3,Customer_71,Customer_47,32,74,"[32, 50, 55, 'vir_74', 74]","[318, 394, 'arc_55_vir_74', 'arc_vir_74_74']",7.112729127060578,0.13921630992446626,3,1
ev_4016,1377,ev_4016,detour_3,Customer_71,Customer_32,32,46,"[32, 10, 'vir_33', 33, 46]","[119, 'arc_10_vir_33', 'arc_vir_33_33', 324]",7.159047109323031,0.14050740295759273,0,1
ev_4019,1378,ev_4019,detour_3,Customer_71,Customer_49,32,46,"[32, 10, 'vir_33', 33, 46]","[119, 'arc_10_vir_33', 'arc_vir_33_33', 324]",7.159047109323031,0.14050740295759273,0,1
ev_4022,1379,ev_4022,detour_3,Customer_71,Customer_77,32,28,"[32, 55, 'vir_74', 74, 28]","[316, 'arc_55_vir_74', 'arc_vir_74_74', 285]",10.402029164743952,0.19902176515507305,3,1
ev_4023,1380,ev_4023,shortest,Customer_71,Customer_27,32,33,"[32, 10, 'vir_33', 33]","[119, 'arc_10_vir_33', 'arc_vir_33_33']",5.642086967070845,0.10258339940128808,0,1
ev_4024,1380,ev_4024,detour_2,Customer_71,Customer_27,32,33,"[32, 10, 46, 'vir_33', 33]","[119, 124, 'arc_46_vir_33', 'arc_vir_33_33']",7.101430604638146,0.1394598301451403,0,1
ev_4025,1380,ev_4025,detour_3,Customer_71,Customer_27,32,33,"[32, 76, 10, 'vir_33', 33]","[314, 123, 'arc_10_vir_33', 'arc_vir_33_33']",7.3738009484318585,0.14267931728060937,0,1
ev_4026,1381,ev_4026,shortest,Customer_71,Customer_79,32,33,"[32, 10, 'vir_33', 33]","[119, 'arc_10_vir_33', 'arc_vir_33_33']",5.642086967070845,0.10258339940128808,0,1
ev_4027,1381,ev_4027,detour_2,Customer_71,Customer_79,32,33,"[32, 10, 46, 'vir_33', 33]","[119, 124, 'arc_46_vir_33', 'arc_vir_33_33']",7.101430604638146,0.1394598301451403,0,1
ev_4028,1381,ev_4028,detour_3,Customer_71,Customer_79,32,33,"[32, 76, 10, 'vir_33', 33]","[314, 123, 'arc_10_vir_33', 'arc_vir_33_33']",7.3738009484318585,0.14267931728060937,0,1
ev_4031,1382,ev_4031,detour_2,Customer_71,Customer_15,32,72,"[32, 55, 'vir_74', 74, 72]","[316, 'arc_55_vir_74', 'arc_vir_74_74', 461]",6.902134109705134,0.14370612623593854,3,1
ev_4048,1388,ev_4048,shortest,Customer_72,Customer_43,24,0,"[24, 'vir_0', 0]","['arc_24_vir_0', 'arc_vir_0_0']",2.5942241133374417,0.04716771115158985,0,1
ev_4049,1388,ev_4049,detour_2,Customer_72,Customer_43,24,0,"[24, 'vir_52', 52, 'vir_0', 0]","['arc_24_vir_52', 'arc_vir_52_52', 'arc_52_vir_0', 'arc_vir_0_0']",7.66462504602936,0.13935681901871563,0,1
ev_4050,1388,ev_4050,detour_3,Customer_72,Customer_43,24,0,"[24, 2, 'vir_0', 0]","[27, 'arc_2_vir_0', 'arc_vir_0_0']",9.233751405974544,0.1678863891995372,0,1
ev_4051,1389,ev_4051,shortest,Customer_72,Customer_76,24,0,"[24, 'vir_0', 0]","['arc_24_vir_0', 'arc_vir_0_0']",2.5942241133374417,0.04716771115158985,0,1
ev_4052,1389,ev_4052,detour_2,Customer_72,Customer_76,24,0,"[24, 'vir_52', 52, 'vir_0', 0]","['arc_24_vir_52', 'arc_vir_52_52', 'arc_52_vir_0', 'arc_vir_0_0']",7.66462504602936,0.13935681901871563,0,1
ev_4053,1389,ev_4053,detour_3,Customer_72,Customer_76,24,0,"[24, 2, 'vir_0', 0]","[27, 'arc_2_vir_0', 'arc_vir_0_0']",9.233751405974544,0.1678863891995372,0,1
ev_4054,1390,ev_4054,shortest,Customer_72,Customer_11,24,52,"[24, 'vir_52', 52]","['arc_24_vir_52', 'arc_vir_52_52']",4.540569279445613,0.08255580508082933,0,1
ev_4055,1390,ev_4055,detour_2,Customer_72,Customer_11,24,52,"[24, 'vir_0', 0, 'vir_52', 52]","['arc_24_vir_0', 'arc_vir_0_0', 'arc_0_vir_52', 'arc_vir_52_52']",5.718279879921189,0.10396872508947616,0,1
ev_4056,1390,ev_4056,detour_3,Customer_72,Customer_11,24,52,"[24, 2, 'vir_52', 52]","[27, 'arc_2_vir_52', 'arc_vir_52_52']",11.926728523981984,0.21684960952694515,0,1
ev_4057,1391,ev_4057,shortest,Customer_72,Customer_12,24,52,"[24, 'vir_52', 52]","['arc_24_vir_52', 'arc_vir_52_52']",4.540569279445613,0.08255580508082933,0,1
ev_4058,1391,ev_4058,detour_2,Customer_72,Customer_12,24,52,"[24, 'vir_0', 0, 'vir_52', 52]","['arc_24_vir_0', 'arc_vir_0_0', 'arc_0_vir_52', 'arc_vir_52_52']",5.718279879921189,0.10396872508947616,0,1
