od_id,origin_customer_id,destination_customer_id,origin_customer_index,destination_customer_index,origin_node,destination_node,demand_veh_h,origin_time_window_type,origin_has_start_constraint,origin_start_time_h,origin_deadline_h,origin_demand_class,origin_task_demand,destination_time_window_type,destination_has_start_constraint,destination_start_time_h,destination_deadline_h,destination_demand_class,destination_task_demand,origin_ready_time_h,origin_due_time_h,destination_ready_time_h,destination_due_time_h,same_physical_node,od_type
2763,Customer_47,Customer_51,46,50,43,64,8.0,all_day,False,,23.75,small,0.746,before_20,False,,19.5,small,1.604,0.0,23.75,0.0,19.5,False,customer_to_customer
2764,Customer_47,Customer_52,46,51,43,0,8.0,all_day,False,,23.75,small,0.746,before_12,False,,11.75,large,6.981,0.0,23.75,0.0,11.75,False,customer_to_customer
2765,Customer_47,Customer_53,46,52,43,15,8.0,all_day,False,,23.75,small,0.746,business_hours,True,7.5,19.0,medium,2.769,0.0,23.75,7.5,19.0,False,customer_to_customer
2766,Customer_47,Customer_54,46,53,43,75,8.0,all_day,False,,23.75,small,0.746,before_20,False,,19.5,small,1.304,0.0,23.75,0.0,19.5,False,customer_to_customer
2767,Customer_47,Customer_55,46,54,43,56,8.0,all_day,False,,23.75,small,0.746,business_hours,True,7.75,17.75,small,1.087,0.0,23.75,7.75,17.75,False,customer_to_customer
2768,Customer_47,Customer_56,46,55,43,68,8.0,all_day,False,,23.75,small,0.746,before_18,False,,19.0,medium,2.573,0.0,23.75,0.0,19.0,False,customer_to_customer
2769,Customer_47,Customer_57,46,56,43,17,8.0,all_day,False,,23.75,small,0.746,before_18,False,,17.25,medium,4.186,0.0,23.75,0.0,17.25,False,customer_to_customer
2770,Customer_47,Customer_58,46,57,43,73,8.0,all_day,False,,23.75,small,0.746,before_20,False,,20.0,small,1.92,0.0,23.75,0.0,20.0,False,customer_to_customer
2771,Customer_47,Customer_59,46,58,43,13,8.0,all_day,False,,23.75,small,0.746,afternoon_or_evening,True,12.25,22.5,small,1.182,0.0,23.75,12.25,22.5,False,customer_to_customer
2772,Customer_47,Customer_60,46,59,43,61,8.0,all_day,False,,23.75,small,0.746,all_day,False,,23.0,large,5.554,0.0,23.75,0.0,23.0,False,customer_to_customer
2773,Customer_48,Customer_1,47,0,27,39,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,21.0,large,5.082,0.0,19.25,0.0,21.0,False,customer_to_customer
2774,Customer_48,Customer_2,47,1,27,44,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,19.5,medium,4.395,0.0,19.25,0.0,19.5,False,customer_to_customer
2775,Customer_48,Customer_3,47,2,27,77,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,7.75,18.0,small,1.255,0.0,19.25,7.75,18.0,False,customer_to_customer
2776,Customer_48,Customer_4,47,3,27,44,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,20.0,medium,2.249,0.0,19.25,0.0,20.0,False,customer_to_customer
2777,Customer_48,Customer_5,47,4,27,19,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,8.0,17.75,medium,4.662,0.0,19.25,8.0,17.75,False,customer_to_customer
2778,Customer_48,Customer_6,47,5,27,56,8.0,before_20,False,,19.25,medium,2.11,all_day,False,,23.75,medium,4.742,0.0,19.25,0.0,23.75,False,customer_to_customer
2779,Customer_48,Customer_7,47,6,27,78,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,8.75,17.5,medium,3.0,0.0,19.25,8.75,17.5,False,customer_to_customer
2780,Customer_48,Customer_8,47,7,27,13,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,7.5,19.0,medium,4.333,0.0,19.25,7.5,19.0,False,customer_to_customer
2781,Customer_48,Customer_9,47,8,27,39,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,20.75,small,1.776,0.0,19.25,0.0,20.75,False,customer_to_customer
2782,Customer_48,Customer_10,47,9,27,29,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,20.5,medium,2.955,0.0,19.25,0.0,20.5,False,customer_to_customer
2783,Customer_48,Customer_11,47,10,27,10,8.0,before_20,False,,19.25,medium,2.11,before_18,False,,18.0,small,1.544,0.0,19.25,0.0,18.0,False,customer_to_customer
2784,Customer_48,Customer_12,47,11,27,67,8.0,before_20,False,,19.25,medium,2.11,afternoon_or_evening,True,12.5,23.0,large,5.593,0.0,19.25,12.5,23.0,False,customer_to_customer
2785,Customer_48,Customer_13,47,12,27,61,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,8.0,19.0,large,7.817,0.0,19.25,8.0,19.0,False,customer_to_customer
2786,Customer_48,Customer_14,47,13,27,6,8.0,before_20,False,,19.25,medium,2.11,all_day,False,,22.75,large,6.263,0.0,19.25,0.0,22.75,False,customer_to_customer
2787,Customer_48,Customer_15,47,14,27,74,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,7.5,17.25,large,7.293,0.0,19.25,7.5,17.25,False,customer_to_customer
2788,Customer_48,Customer_16,47,15,27,18,8.0,before_20,False,,19.25,medium,2.11,before_18,False,,17.25,large,6.366,0.0,19.25,0.0,17.25,False,customer_to_customer
2789,Customer_48,Customer_17,47,16,27,40,8.0,before_20,False,,19.25,medium,2.11,all_day,False,,23.75,medium,3.999,0.0,19.25,0.0,23.75,False,customer_to_customer
2790,Customer_48,Customer_18,47,17,27,53,8.0,before_20,False,,19.25,medium,2.11,before_18,False,,17.25,small,0.834,0.0,19.25,0.0,17.25,False,customer_to_customer
2791,Customer_48,Customer_19,47,18,27,57,8.0,before_20,False,,19.25,medium,2.11,all_day,False,,23.5,medium,3.112,0.0,19.25,0.0,23.5,False,customer_to_customer
2792,Customer_48,Customer_20,47,19,27,12,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,8.25,17.75,medium,3.662,0.0,19.25,8.25,17.75,False,customer_to_customer
2793,Customer_48,Customer_21,47,20,27,24,8.0,before_20,False,,19.25,medium,2.11,before_18,False,,17.5,medium,3.927,0.0,19.25,0.0,17.5,False,customer_to_customer
2794,Customer_48,Customer_22,47,21,27,65,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,8.5,17.25,medium,3.604,0.0,19.25,8.5,17.25,False,customer_to_customer
2795,Customer_48,Customer_23,47,22,27,79,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,20.25,large,7.501,0.0,19.25,0.0,20.25,False,customer_to_customer
2796,Customer_48,Customer_24,47,23,27,47,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,20.25,medium,3.852,0.0,19.25,0.0,20.25,False,customer_to_customer
2797,Customer_48,Customer_25,47,24,27,34,8.0,before_20,False,,19.25,medium,2.11,before_18,False,,17.25,medium,4.457,0.0,19.25,0.0,17.25,False,customer_to_customer
2798,Customer_48,Customer_26,47,25,27,12,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,20.0,large,5.753,0.0,19.25,0.0,20.0,False,customer_to_customer
2799,Customer_48,Customer_27,47,26,27,44,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,20.75,large,6.914,0.0,19.25,0.0,20.75,False,customer_to_customer
2800,Customer_48,Customer_28,47,27,27,38,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,20.75,medium,4.186,0.0,19.25,0.0,20.75,False,customer_to_customer
2801,Customer_48,Customer_29,47,28,27,20,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,8.75,18.25,medium,4.375,0.0,19.25,8.75,18.25,False,customer_to_customer
2802,Customer_48,Customer_30,47,29,27,31,8.0,before_20,False,,19.25,medium,2.11,before_12,False,,13.0,medium,4.581,0.0,19.25,0.0,13.0,False,customer_to_customer
2803,Customer_48,Customer_31,47,30,27,40,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,20.5,medium,3.168,0.0,19.25,0.0,20.5,False,customer_to_customer
2804,Customer_48,Customer_32,47,31,27,36,8.0,before_20,False,,19.25,medium,2.11,before_18,False,,17.25,small,1.462,0.0,19.25,0.0,17.25,False,customer_to_customer
2805,Customer_48,Customer_33,47,32,27,77,8.0,before_20,False,,19.25,medium,2.11,afternoon_or_evening,True,12.75,21.75,medium,2.203,0.0,19.25,12.75,21.75,False,customer_to_customer
2806,Customer_48,Customer_34,47,33,27,19,8.0,before_20,False,,19.25,medium,2.11,before_12,False,,11.5,small,1.372,0.0,19.25,0.0,11.5,False,customer_to_customer
2807,Customer_48,Customer_35,47,34,27,73,8.0,before_20,False,,19.25,medium,2.11,afternoon_or_evening,True,12.0,23.25,large,5.08,0.0,19.25,12.0,23.25,False,customer_to_customer
2808,Customer_48,Customer_36,47,35,27,68,8.0,before_20,False,,19.25,medium,2.11,all_day,False,,23.0,large,7.781,0.0,19.25,0.0,23.0,False,customer_to_customer
2809,Customer_48,Customer_37,47,36,27,75,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,20.0,small,1.664,0.0,19.25,0.0,20.0,False,customer_to_customer
2810,Customer_48,Customer_38,47,37,27,78,8.0,before_20,False,,19.25,medium,2.11,all_day,False,,23.25,medium,4.425,0.0,19.25,0.0,23.25,False,customer_to_customer
2811,Customer_48,Customer_39,47,38,27,66,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,8.75,17.75,small,1.672,0.0,19.25,8.75,17.75,False,customer_to_customer
2812,Customer_48,Customer_40,47,39,27,77,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,7.75,18.0,large,5.785,0.0,19.25,7.75,18.0,False,customer_to_customer
2813,Customer_48,Customer_41,47,40,27,53,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,7.5,17.25,large,5.106,0.0,19.25,7.5,17.25,False,customer_to_customer
2814,Customer_48,Customer_42,47,41,27,56,8.0,before_20,False,,19.25,medium,2.11,all_day,False,,22.75,medium,3.77,0.0,19.25,0.0,22.75,False,customer_to_customer
2815,Customer_48,Customer_43,47,42,27,24,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,7.5,17.75,large,7.914,0.0,19.25,7.5,17.75,False,customer_to_customer
2816,Customer_48,Customer_44,47,43,27,46,8.0,before_20,False,,19.25,medium,2.11,all_day,False,,23.25,small,1.962,0.0,19.25,0.0,23.25,False,customer_to_customer
2817,Customer_48,Customer_45,47,44,27,68,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,20.75,small,1.204,0.0,19.25,0.0,20.75,False,customer_to_customer
2818,Customer_48,Customer_46,47,45,27,5,8.0,before_20,False,,19.25,medium,2.11,before_12,False,,12.0,medium,3.084,0.0,19.25,0.0,12.0,False,customer_to_customer
2819,Customer_48,Customer_47,47,46,27,43,8.0,before_20,False,,19.25,medium,2.11,all_day,False,,23.75,small,0.746,0.0,19.25,0.0,23.75,False,customer_to_customer
2820,Customer_48,Customer_49,47,48,27,66,8.0,before_20,False,,19.25,medium,2.11,all_day,False,,22.75,medium,3.016,0.0,19.25,0.0,22.75,False,customer_to_customer
2821,Customer_48,Customer_50,47,49,27,42,8.0,before_20,False,,19.25,medium,2.11,all_day,False,,24.0,medium,4.123,0.0,19.25,0.0,24.0,False,customer_to_customer
2822,Customer_48,Customer_51,47,50,27,64,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,19.5,small,1.604,0.0,19.25,0.0,19.5,False,customer_to_customer
2823,Customer_48,Customer_52,47,51,27,0,8.0,before_20,False,,19.25,medium,2.11,before_12,False,,11.75,large,6.981,0.0,19.25,0.0,11.75,False,customer_to_customer
2824,Customer_48,Customer_53,47,52,27,15,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,7.5,19.0,medium,2.769,0.0,19.25,7.5,19.0,False,customer_to_customer
2825,Customer_48,Customer_54,47,53,27,75,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,19.5,small,1.304,0.0,19.25,0.0,19.5,False,customer_to_customer
2826,Customer_48,Customer_55,47,54,27,56,8.0,before_20,False,,19.25,medium,2.11,business_hours,True,7.75,17.75,small,1.087,0.0,19.25,7.75,17.75,False,customer_to_customer
2827,Customer_48,Customer_56,47,55,27,68,8.0,before_20,False,,19.25,medium,2.11,before_18,False,,19.0,medium,2.573,0.0,19.25,0.0,19.0,False,customer_to_customer
2828,Customer_48,Customer_57,47,56,27,17,8.0,before_20,False,,19.25,medium,2.11,before_18,False,,17.25,medium,4.186,0.0,19.25,0.0,17.25,False,customer_to_customer
2829,Customer_48,Customer_58,47,57,27,73,8.0,before_20,False,,19.25,medium,2.11,before_20,False,,20.0,small,1.92,0.0,19.25,0.0,20.0,False,customer_to_customer
2830,Customer_48,Customer_59,47,58,27,13,8.0,before_20,False,,19.25,medium,2.11,afternoon_or_evening,True,12.25,22.5,small,1.182,0.0,19.25,12.25,22.5,False,customer_to_customer
2831,Customer_48,Customer_60,47,59,27,61,8.0,before_20,False,,19.25,medium,2.11,all_day,False,,23.0,large,5.554,0.0,19.25,0.0,23.0,False,customer_to_customer
2832,Customer_49,Customer_1,48,0,66,39,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,21.0,large,5.082,0.0,22.75,0.0,21.0,False,customer_to_customer
2833,Customer_49,Customer_2,48,1,66,44,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,19.5,medium,4.395,0.0,22.75,0.0,19.5,False,customer_to_customer
2834,Customer_49,Customer_3,48,2,66,77,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,7.75,18.0,small,1.255,0.0,22.75,7.75,18.0,False,customer_to_customer
2835,Customer_49,Customer_4,48,3,66,44,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,20.0,medium,2.249,0.0,22.75,0.0,20.0,False,customer_to_customer
2836,Customer_49,Customer_5,48,4,66,19,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,8.0,17.75,medium,4.662,0.0,22.75,8.0,17.75,False,customer_to_customer
2837,Customer_49,Customer_6,48,5,66,56,8.0,all_day,False,,22.75,medium,3.016,all_day,False,,23.75,medium,4.742,0.0,22.75,0.0,23.75,False,customer_to_customer
2838,Customer_49,Customer_7,48,6,66,78,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,8.75,17.5,medium,3.0,0.0,22.75,8.75,17.5,False,customer_to_customer
2839,Customer_49,Customer_8,48,7,66,13,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,7.5,19.0,medium,4.333,0.0,22.75,7.5,19.0,False,customer_to_customer
2840,Customer_49,Customer_9,48,8,66,39,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,20.75,small,1.776,0.0,22.75,0.0,20.75,False,customer_to_customer
2841,Customer_49,Customer_10,48,9,66,29,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,20.5,medium,2.955,0.0,22.75,0.0,20.5,False,customer_to_customer
2842,Customer_49,Customer_11,48,10,66,10,8.0,all_day,False,,22.75,medium,3.016,before_18,False,,18.0,small,1.544,0.0,22.75,0.0,18.0,False,customer_to_customer
2843,Customer_49,Customer_12,48,11,66,67,8.0,all_day,False,,22.75,medium,3.016,afternoon_or_evening,True,12.5,23.0,large,5.593,0.0,22.75,12.5,23.0,False,customer_to_customer
2844,Customer_49,Customer_13,48,12,66,61,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,8.0,19.0,large,7.817,0.0,22.75,8.0,19.0,False,customer_to_customer
2845,Customer_49,Customer_14,48,13,66,6,8.0,all_day,False,,22.75,medium,3.016,all_day,False,,22.75,large,6.263,0.0,22.75,0.0,22.75,False,customer_to_customer
2846,Customer_49,Customer_15,48,14,66,74,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,7.5,17.25,large,7.293,0.0,22.75,7.5,17.25,False,customer_to_customer
2847,Customer_49,Customer_16,48,15,66,18,8.0,all_day,False,,22.75,medium,3.016,before_18,False,,17.25,large,6.366,0.0,22.75,0.0,17.25,False,customer_to_customer
2848,Customer_49,Customer_17,48,16,66,40,8.0,all_day,False,,22.75,medium,3.016,all_day,False,,23.75,medium,3.999,0.0,22.75,0.0,23.75,False,customer_to_customer
2849,Customer_49,Customer_18,48,17,66,53,8.0,all_day,False,,22.75,medium,3.016,before_18,False,,17.25,small,0.834,0.0,22.75,0.0,17.25,False,customer_to_customer
2850,Customer_49,Customer_19,48,18,66,57,8.0,all_day,False,,22.75,medium,3.016,all_day,False,,23.5,medium,3.112,0.0,22.75,0.0,23.5,False,customer_to_customer
2851,Customer_49,Customer_20,48,19,66,12,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,8.25,17.75,medium,3.662,0.0,22.75,8.25,17.75,False,customer_to_customer
2852,Customer_49,Customer_21,48,20,66,24,8.0,all_day,False,,22.75,medium,3.016,before_18,False,,17.5,medium,3.927,0.0,22.75,0.0,17.5,False,customer_to_customer
2853,Customer_49,Customer_22,48,21,66,65,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,8.5,17.25,medium,3.604,0.0,22.75,8.5,17.25,False,customer_to_customer
2854,Customer_49,Customer_23,48,22,66,79,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,20.25,large,7.501,0.0,22.75,0.0,20.25,False,customer_to_customer
2855,Customer_49,Customer_24,48,23,66,47,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,20.25,medium,3.852,0.0,22.75,0.0,20.25,False,customer_to_customer
2856,Customer_49,Customer_25,48,24,66,34,8.0,all_day,False,,22.75,medium,3.016,before_18,False,,17.25,medium,4.457,0.0,22.75,0.0,17.25,False,customer_to_customer
2857,Customer_49,Customer_26,48,25,66,12,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,20.0,large,5.753,0.0,22.75,0.0,20.0,False,customer_to_customer
2858,Customer_49,Customer_27,48,26,66,44,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,20.75,large,6.914,0.0,22.75,0.0,20.75,False,customer_to_customer
2859,Customer_49,Customer_28,48,27,66,38,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,20.75,medium,4.186,0.0,22.75,0.0,20.75,False,customer_to_customer
2860,Customer_49,Customer_29,48,28,66,20,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,8.75,18.25,medium,4.375,0.0,22.75,8.75,18.25,False,customer_to_customer
2861,Customer_49,Customer_30,48,29,66,31,8.0,all_day,False,,22.75,medium,3.016,before_12,False,,13.0,medium,4.581,0.0,22.75,0.0,13.0,False,customer_to_customer
2862,Customer_49,Customer_31,48,30,66,40,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,20.5,medium,3.168,0.0,22.75,0.0,20.5,False,customer_to_customer
2863,Customer_49,Customer_32,48,31,66,36,8.0,all_day,False,,22.75,medium,3.016,before_18,False,,17.25,small,1.462,0.0,22.75,0.0,17.25,False,customer_to_customer
2864,Customer_49,Customer_33,48,32,66,77,8.0,all_day,False,,22.75,medium,3.016,afternoon_or_evening,True,12.75,21.75,medium,2.203,0.0,22.75,12.75,21.75,False,customer_to_customer
2865,Customer_49,Customer_34,48,33,66,19,8.0,all_day,False,,22.75,medium,3.016,before_12,False,,11.5,small,1.372,0.0,22.75,0.0,11.5,False,customer_to_customer
2866,Customer_49,Customer_35,48,34,66,73,8.0,all_day,False,,22.75,medium,3.016,afternoon_or_evening,True,12.0,23.25,large,5.08,0.0,22.75,12.0,23.25,False,customer_to_customer
2867,Customer_49,Customer_36,48,35,66,68,8.0,all_day,False,,22.75,medium,3.016,all_day,False,,23.0,large,7.781,0.0,22.75,0.0,23.0,False,customer_to_customer
2868,Customer_49,Customer_37,48,36,66,75,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,20.0,small,1.664,0.0,22.75,0.0,20.0,False,customer_to_customer
2869,Customer_49,Customer_38,48,37,66,78,8.0,all_day,False,,22.75,medium,3.016,all_day,False,,23.25,medium,4.425,0.0,22.75,0.0,23.25,False,customer_to_customer
2870,Customer_49,Customer_39,48,38,66,66,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,8.75,17.75,small,1.672,0.0,22.75,8.75,17.75,True,customer_to_customer
2871,Customer_49,Customer_40,48,39,66,77,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,7.75,18.0,large,5.785,0.0,22.75,7.75,18.0,False,customer_to_customer
2872,Customer_49,Customer_41,48,40,66,53,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,7.5,17.25,large,5.106,0.0,22.75,7.5,17.25,False,customer_to_customer
2873,Customer_49,Customer_42,48,41,66,56,8.0,all_day,False,,22.75,medium,3.016,all_day,False,,22.75,medium,3.77,0.0,22.75,0.0,22.75,False,customer_to_customer
2874,Customer_49,Customer_43,48,42,66,24,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,7.5,17.75,large,7.914,0.0,22.75,7.5,17.75,False,customer_to_customer
2875,Customer_49,Customer_44,48,43,66,46,8.0,all_day,False,,22.75,medium,3.016,all_day,False,,23.25,small,1.962,0.0,22.75,0.0,23.25,False,customer_to_customer
2876,Customer_49,Customer_45,48,44,66,68,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,20.75,small,1.204,0.0,22.75,0.0,20.75,False,customer_to_customer
2877,Customer_49,Customer_46,48,45,66,5,8.0,all_day,False,,22.75,medium,3.016,before_12,False,,12.0,medium,3.084,0.0,22.75,0.0,12.0,False,customer_to_customer
2878,Customer_49,Customer_47,48,46,66,43,8.0,all_day,False,,22.75,medium,3.016,all_day,False,,23.75,small,0.746,0.0,22.75,0.0,23.75,False,customer_to_customer
2879,Customer_49,Customer_48,48,47,66,27,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,19.25,medium,2.11,0.0,22.75,0.0,19.25,False,customer_to_customer
2880,Customer_49,Customer_50,48,49,66,42,8.0,all_day,False,,22.75,medium,3.016,all_day,False,,24.0,medium,4.123,0.0,22.75,0.0,24.0,False,customer_to_customer
2881,Customer_49,Customer_51,48,50,66,64,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,19.5,small,1.604,0.0,22.75,0.0,19.5,False,customer_to_customer
2882,Customer_49,Customer_52,48,51,66,0,8.0,all_day,False,,22.75,medium,3.016,before_12,False,,11.75,large,6.981,0.0,22.75,0.0,11.75,False,customer_to_customer
2883,Customer_49,Customer_53,48,52,66,15,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,7.5,19.0,medium,2.769,0.0,22.75,7.5,19.0,False,customer_to_customer
2884,Customer_49,Customer_54,48,53,66,75,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,19.5,small,1.304,0.0,22.75,0.0,19.5,False,customer_to_customer
2885,Customer_49,Customer_55,48,54,66,56,8.0,all_day,False,,22.75,medium,3.016,business_hours,True,7.75,17.75,small,1.087,0.0,22.75,7.75,17.75,False,customer_to_customer
2886,Customer_49,Customer_56,48,55,66,68,8.0,all_day,False,,22.75,medium,3.016,before_18,False,,19.0,medium,2.573,0.0,22.75,0.0,19.0,False,customer_to_customer
2887,Customer_49,Customer_57,48,56,66,17,8.0,all_day,False,,22.75,medium,3.016,before_18,False,,17.25,medium,4.186,0.0,22.75,0.0,17.25,False,customer_to_customer
2888,Customer_49,Customer_58,48,57,66,73,8.0,all_day,False,,22.75,medium,3.016,before_20,False,,20.0,small,1.92,0.0,22.75,0.0,20.0,False,customer_to_customer
2889,Customer_49,Customer_59,48,58,66,13,8.0,all_day,False,,22.75,medium,3.016,afternoon_or_evening,True,12.25,22.5,small,1.182,0.0,22.75,12.25,22.5,False,customer_to_customer
2890,Customer_49,Customer_60,48,59,66,61,8.0,all_day,False,,22.75,medium,3.016,all_day,False,,23.0,large,5.554,0.0,22.75,0.0,23.0,False,customer_to_customer
2891,Customer_50,Customer_1,49,0,42,39,8.0,all_day,False,,24.0,medium,4.123,before_20,False,,21.0,large,5.082,0.0,24.0,0.0,21.0,False,customer_to_customer
2892,Customer_50,Customer_2,49,1,42,44,8.0,all_day,False,,24.0,medium,4.123,before_20,False,,19.5,medium,4.395,0.0,24.0,0.0,19.5,False,customer_to_customer
2893,Customer_50,Customer_3,49,2,42,77,8.0,all_day,False,,24.0,medium,4.123,business_hours,True,7.75,18.0,small,1.255,0.0,24.0,7.75,18.0,False,customer_to_customer
2894,Customer_50,Customer_4,49,3,42,44,8.0,all_day,False,,24.0,medium,4.123,before_20,False,,20.0,medium,2.249,0.0,24.0,0.0,20.0,False,customer_to_customer
2895,Customer_50,Customer_5,49,4,42,19,8.0,all_day,False,,24.0,medium,4.123,business_hours,True,8.0,17.75,medium,4.662,0.0,24.0,8.0,17.75,False,customer_to_customer
2896,Customer_50,Customer_6,49,5,42,56,8.0,all_day,False,,24.0,medium,4.123,all_day,False,,23.75,medium,4.742,0.0,24.0,0.0,23.75,False,customer_to_customer
2897,Customer_50,Customer_7,49,6,42,78,8.0,all_day,False,,24.0,medium,4.123,business_hours,True,8.75,17.5,medium,3.0,0.0,24.0,8.75,17.5,False,customer_to_customer
2898,Customer_50,Customer_8,49,7,42,13,8.0,all_day,False,,24.0,medium,4.123,business_hours,True,7.5,19.0,medium,4.333,0.0,24.0,7.5,19.0,False,customer_to_customer
2899,Customer_50,Customer_9,49,8,42,39,8.0,all_day,False,,24.0,medium,4.123,before_20,False,,20.75,small,1.776,0.0,24.0,0.0,20.75,False,customer_to_customer
2900,Customer_50,Customer_10,49,9,42,29,8.0,all_day,False,,24.0,medium,4.123,before_20,False,,20.5,medium,2.955,0.0,24.0,0.0,20.5,False,customer_to_customer
2901,Customer_50,Customer_11,49,10,42,10,8.0,all_day,False,,24.0,medium,4.123,before_18,False,,18.0,small,1.544,0.0,24.0,0.0,18.0,False,customer_to_customer
2902,Customer_50,Customer_12,49,11,42,67,8.0,all_day,False,,24.0,medium,4.123,afternoon_or_evening,True,12.5,23.0,large,5.593,0.0,24.0,12.5,23.0,False,customer_to_customer
2903,Customer_50,Customer_13,49,12,42,61,8.0,all_day,False,,24.0,medium,4.123,business_hours,True,8.0,19.0,large,7.817,0.0,24.0,8.0,19.0,False,customer_to_customer
2904,Customer_50,Customer_14,49,13,42,6,8.0,all_day,False,,24.0,medium,4.123,all_day,False,,22.75,large,6.263,0.0,24.0,0.0,22.75,False,customer_to_customer
2905,Customer_50,Customer_15,49,14,42,74,8.0,all_day,False,,24.0,medium,4.123,business_hours,True,7.5,17.25,large,7.293,0.0,24.0,7.5,17.25,False,customer_to_customer
2906,Customer_50,Customer_16,49,15,42,18,8.0,all_day,False,,24.0,medium,4.123,before_18,False,,17.25,large,6.366,0.0,24.0,0.0,17.25,False,customer_to_customer
2907,Customer_50,Customer_17,49,16,42,40,8.0,all_day,False,,24.0,medium,4.123,all_day,False,,23.75,medium,3.999,0.0,24.0,0.0,23.75,False,customer_to_customer
2908,Customer_50,Customer_18,49,17,42,53,8.0,all_day,False,,24.0,medium,4.123,before_18,False,,17.25,small,0.834,0.0,24.0,0.0,17.25,False,customer_to_customer
2909,Customer_50,Customer_19,49,18,42,57,8.0,all_day,False,,24.0,medium,4.123,all_day,False,,23.5,medium,3.112,0.0,24.0,0.0,23.5,False,customer_to_customer
2910,Customer_50,Customer_20,49,19,42,12,8.0,all_day,False,,24.0,medium,4.123,business_hours,True,8.25,17.75,medium,3.662,0.0,24.0,8.25,17.75,False,customer_to_customer
2911,Customer_50,Customer_21,49,20,42,24,8.0,all_day,False,,24.0,medium,4.123,before_18,False,,17.5,medium,3.927,0.0,24.0,0.0,17.5,False,customer_to_customer
2912,Customer_50,Customer_22,49,21,42,65,8.0,all_day,False,,24.0,medium,4.123,business_hours,True,8.5,17.25,medium,3.604,0.0,24.0,8.5,17.25,False,customer_to_customer
2913,Customer_50,Customer_23,49,22,42,79,8.0,all_day,False,,24.0,medium,4.123,before_20,False,,20.25,large,7.501,0.0,24.0,0.0,20.25,False,customer_to_customer
2914,Customer_50,Customer_24,49,23,42,47,8.0,all_day,False,,24.0,medium,4.123,before_20,False,,20.25,medium,3.852,0.0,24.0,0.0,20.25,False,customer_to_customer
2915,Customer_50,Customer_25,49,24,42,34,8.0,all_day,False,,24.0,medium,4.123,before_18,False,,17.25,medium,4.457,0.0,24.0,0.0,17.25,False,customer_to_customer
